time, chan7, label
1490400061718111038,-187500.022352, 0
1490400061722086906,-187500.022352, 0
1490400061727046966,-187500.022352, 0
1490400061731070041,-187500.022352, 0
1490400061735100984,-187500.022352, 0
1490400061739134073,-187500.022352, 0
1490400061743083953,-187500.022352, 0
1490400061746097087,-187500.022352, 0
1490400061750170946,-187500.022352, 0
1490400061755192041,-187500.022352, 0
1490400061759109973,-187500.022352, 0
1490400061763191938,-187500.022352, 0
1490400061767164945,-187500.022352, 0
1490400061770220994,-187500.022352, 0
1490400061774214029,-187500.022352, 0
1490400061778157949,-187500.022352, 0
1490400061782233953,-187500.022352, 0
1490400061787200927,-187500.022352, 0
1490400061791163921,-187500.022352, 0
1490400061795228958,-187500.022352, 0
1490400061798384904,-187500.022352, 0
1490400061802207946,-187500.022352, 0
1490400061806197881,-187500.022352, 0
1490400061810261011,-187500.022352, 0
1490400061815196990,-187500.022352, 0
1490400061819238901,-187500.022352, 0
1490400061822288990,-187500.022352, 0
1490400061826231956,-187500.022352, 0
1490400061830307006,-187500.022352, 0
1490400061834287881,-187500.022352, 0
1490400061838300943,-187500.022352, 0
1490400061842344999,-187500.022352, 0
1490400061847296953,-187500.022352, 0
1490400061850307941,-187500.022352, 0
1490400061854294061,-187500.022352, 0
1490400061858335971,-187500.022352, 0
1490400061862319946,-187500.022352, 0
1490400061866308927,-187500.022352, 0
1490400061870309114,-187500.022352, 0
1490400061875372886,-187500.022352, 0
1490400061878323078,-187500.022352, 0
1490400061882368087,-187500.022352, 0
1490400061886359930,-187500.022352, 0
1490400061890393018,-187500.022352, 0
1490400061894351959,-187500.022352, 0
1490400061898371934,-187500.022352, 0
1490400061903403043,-187500.022352, 0
1490400061906414985,-187500.022352, 0
1490400061909447908,-187500.022352, 0
1490400061914397954,-187500.022352, 0
1490400061918402910,-187500.022352, 0
1490400061922452926,-187500.022352, 0
1490400061926511049,-187500.022352, 0
1490400061931435108,-187500.022352, 0
1490400061934415102,-187500.022352, 0
1490400061938421964,-187500.022352, 0
1490400061942473888,-187500.022352, 0
1490400061946439027,-187500.022352, 0
1490400061950469970,-187500.022352, 0
1490400061954514026,-187500.022352, 0
1490400061959515094,-187500.022352, 0
1490400061962455034,-187500.022352, 0
1490400061965543031,-187500.022352, 0
1490400061971491098,-187500.022352, 0
1490400061974528074,-187500.022352, 0
1490400061977488040,-187500.022352, 0
1490400061985147953,-187500.022352, 0
1490400061987112998,-187500.022352, 0
1490400061990592002,-187500.022352, 0
1490400061995667934,-187500.022352, 0
1490400061998555898,-187500.022352, 0
1490400062002816915,-187500.022352, 0
1490400062005594015,-187500.022352, 0
1490400062009594917,-187500.022352, 0
1490400062014575004,-187500.022352, 0
1490400062018560886,-187500.022352, 0
1490400062022557973,-187500.022352, 0
1490400062026611089,-187500.022352, 0
1490400062030616998,-187500.022352, 0
1490400062033597946,-187500.022352, 0
1490400062037642002,-187500.022352, 0
1490400062042642116,-187500.022352, 0
1490400062046637058,-187500.022352, 0
1490400062050616025,-187500.022352, 0
1490400062054630041,-187500.022352, 0
1490400062057710886,-187500.022352, 0
1490400062061681032,-187500.022352, 0
1490400062065669059,-187500.022352, 0
1490400062071458101,-187500.022352, 0
1490400062074831962,-187500.022352, 0
1490400062078705072,-187500.022352, 0
1490400062081696033,-187500.022352, 0
1490400062085709095,-187500.022352, 0
1490400062089700937,-187500.022352, 0
1490400062093720912,-187500.022352, 0
1490400062097740888,-187500.022352, 0
1490400062102758884,-187500.022352, 0
1490400062106750011,-187500.022352, 0
1490400062109760999,-187500.022352, 0
1490400062113725900,-187500.022352, 0
1490400062117763996,-187500.022352, 0
1490400062121840000,-187500.022352, 0
1490400062125821113,-187500.022352, 0
1490400062130808115,-187500.022352, 0
1490400062134774923,-187500.022352, 0
1490400062137855052,-187500.022352, 0
1490400062141858100,-187500.022352, 0
1490400062145843982,-187500.022352, 0
1490400062149849891,-187500.022352, 0
1490400062153848886,-187500.022352, 0
1490400062158845901,-187500.022352, 0
1490400062162844896,-187500.022352, 0
1490400062165864944,-187500.022352, 0
1490400062169852018,-187500.022352, 0
1490400062173898935,-187500.022352, 0
1490400062177937984,-187500.022352, 0
1490400062181905984,-187500.022352, 0
1490400062186841964,-187500.022352, 0
1490400062190905094,-187500.022352, 0
1490400062193888902,-187500.022352, 0
1490400062197906970,-187500.022352, 0
1490400062201864004,-187500.022352, 0
1490400062205949068,-187500.022352, 0
1490400062209949016,-187500.022352, 0
1490400062213905096,-187500.022352, 0
1490400062218919992,-187500.022352, 0
1490400062221925973,-187500.022352, 0
1490400062225964069,-187500.022352, 0
1490400062229954004,-187500.022352, 0
1490400062233977079,-187500.022352, 0
1490400062237967967,-187500.022352, 0
1490400062242985963,-187500.022352, 0
1490400062245943069,-187500.022352, 0
1490400062249001979,-187500.022352, 0
1490400062253994941,-187500.022352, 0
1490400062258104085,-187500.022352, 0
1490400062262105941,-187500.022352, 0
1490400062266058921,-187500.022352, 0
1490400062270037889,-187500.022352, 0
1490400062275057077,-187500.022352, 0
1490400062278036117,-187500.022352, 0
1490400062282082080,-187500.022352, 0
1490400062286048889,-187500.022352, 0
1490400062290071010,-187500.022352, 0
1490400062294053077,-187500.022352, 0
1490400062298094034,-187500.022352, 0
1490400062302017927,-187500.022352, 0
1490400062305109024,-187500.022352, 0
1490400062309118032,-187500.022352, 0
1490400062314078092,-187500.022352, 0
1490400062318113088,-187500.022352, 0
1490400062322092056,-187500.022352, 0
1490400062326102018,-187500.022352, 0
1490400062330095052,-187500.022352, 0
1490400062333131074,-187500.022352, 0
1490400062337178945,-187500.022352, 0
1490400062342183113,-187500.022352, 0
1490400062346105098,-187500.022352, 0
1490400062350122928,-187500.022352, 0
1490400062354135990,-187500.022352, 0
1490400062357269048,-187500.022352, 0
1490400062361329078,-187500.022352, 0
1490400062365217924,-187500.022352, 0
1490400062370137929,-187500.022352, 0
1490400062374178886,-187500.022352, 0
1490400062378201961,-187500.022352, 0
1490400062382304906,-187500.022352, 0
1490400062385205030,-187500.022352, 0
1490400062389240026,-187500.022352, 0
1490400062393273115,-187500.022352, 0
1490400062397241115,-187500.022352, 0
1490400062402232885,-187500.022352, 0
1490400062406238079,-187500.022352, 0
1490400062410376071,-187500.022352, 0
1490400062413244962,-187500.022352, 0
1490400062417475938,-187500.022352, 0
1490400062421312093,-187500.022352, 0
1490400062426296949,-187500.022352, 0
1490400062430314064,-187500.022352, 0
1490400062434287071,-187500.022352, 0
1490400062437310934,-187500.022352, 0
1490400062441370964,-187500.022352, 0
1490400062445291042,-187500.022352, 0
1490400062449372053,-187500.022352, 0
1490400062453310966,-187500.022352, 0
1490400062458391904,-187500.022352, 0
1490400062462316036,-187500.022352, 0
1490400062465431928,-187500.022352, 0
1490400062469314098,-187500.022352, 0
1490400062473366975,-187500.022352, 0
1490400062477324962,-187500.022352, 0
1490400062481502056,-187500.022352, 0
1490400062486334085,-187500.022352, 0
1490400062490381002,-187500.022352, 0
1490400062493345975,-187500.022352, 0
1490400062497416973,-187500.022352, 0
1490400062501372098,-187500.022352, 0
1490400062505419969,-187500.022352, 0
1490400062509416103,-187500.022352, 0
1490400062514442920,-187500.022352, 0
1490400062518410921,-187500.022352, 0
1490400062521449089,-187500.022352, 0
1490400062525463104,-187500.022352, 0
1490400062529428005,-187500.022352, 0
1490400062533446073,-187500.022352, 0
1490400062537511110,-187500.022352, 0
1490400062541593074,-187500.022352, 0
1490400062546444892,-187500.022352, 0
1490400062549483060,-187500.022352, 0
1490400062553445100,-187500.022352, 0
1490400062557585954,-187500.022352, 0
1490400062561492919,-187500.022352, 0
1490400062565548896,-187500.022352, 0
1490400062569494962,-187500.022352, 0
1490400062574539899,-187500.022352, 0
1490400062577470064,-187500.022352, 0
1490400062581504106,-187500.022352, 0
1490400062585511922,-187500.022352, 0
1490400062589555978,-187500.022352, 0
1490400062593569993,-187500.022352, 0
1490400062597598075,-187500.022352, 0
1490400062602551937,-187500.022352, 0
1490400062605602025,-187500.022352, 0
1490400062609533071,-187500.022352, 0
1490400062613586902,-187500.022352, 0
1490400062617641925,-187500.022352, 0
1490400062621630907,-187500.022352, 0
1490400062625642061,-187500.022352, 0
1490400062629592895,-187500.022352, 0
1490400062632639884,-187500.022352, 0
1490400062636677980,-187500.022352, 0
1490400062641647100,-187500.022352, 0
1490400062645605087,-187500.022352, 0
1490400062649663925,-187500.022352, 0
1490400062653644084,-187500.022352, 0
1490400062657728910,-187500.022352, 0
1490400062660628080,-187500.022352, 0
1490400062664704084,-187500.022352, 0
1490400062669625043,-187500.022352, 0
1490400062673671007,-187500.022352, 0
1490400062677727937,-187500.022352, 0
1490400062681765079,-187500.022352, 0
1490400062684664964,-187500.022352, 0
1490400062688735008,-187500.022352, 0
1490400062692744016,-187500.022352, 0
1490400062696739912,-187500.022352, 0
1490400062701733112,-187500.022352, 0
1490400062705760002,-187500.022352, 0
1490400062709744930,-187500.022352, 0
1490400062712781906,-187500.022352, 0
1490400062716831922,-187500.022352, 0
1490400062720736980,-187500.022352, 0
1490400062724823951,-187500.022352, 0
1490400062729757070,-187500.022352, 0
1490400062733767986,-187500.022352, 0
1490400062737782955,-187500.022352, 0
1490400062740837097,-187500.022352, 0
1490400062744784116,-187500.022352, 0
1490400062748821020,-187500.022352, 0
1490400062752787113,-187500.022352, 0
1490400062757915973,-187500.022352, 0
1490400062761802911,-187500.022352, 0
1490400062765845060,-187500.022352, 0
1490400062768858909,-187500.022352, 0
1490400062772855997,-187500.022352, 0
1490400062776853084,-187500.022352, 0
1490400062780857086,-187500.022352, 0
1490400062785851001,-187500.022352, 0
1490400062789935111,-187500.022352, 0
1490400062792922019,-187500.022352, 0
1490400062796868085,-187500.022352, 0
1490400062800920963,-187500.022352, 0
1490400062804924964,-187500.022352, 0
1490400062808892965,-187500.022352, 0
1490400062813847064,-187500.022352, 0
1490400062817857027,-187500.022352, 0
1490400062820888996,-187500.022352, 0
1490400062824984073,-187500.022352, 0
1490400062828885078,-187500.022352, 0
1490400062832969903,-187500.022352, 0
1490400062836925983,-187500.022352, 0
1490400062841000080,-187500.022352, 0
1490400062845962047,-187500.022352, 0
1490400062848998069,-187500.022352, 0
1490400062852946043,-187500.022352, 0
1490400062857096910,-187500.022352, 0
1490400062860971927,-187500.022352, 0
1490400062865086078,-187500.022352, 0
1490400062869051933,-187500.022352, 0
1490400062874094963,-187500.022352, 0
1490400062877032041,-187500.022352, 0
1490400062880067110,-187500.022352, 0
1490400062885026931,-187500.022352, 0
1490400062889115095,-187500.022352, 0
1490400062893136978,-187500.022352, 0
1490400062897089958,-187500.022352, 0
1490400062902097940,-187500.022352, 0
1490400062905081033,-187500.022352, 0
1490400062909041881,-187500.022352, 0
1490400062913100957,-187500.022352, 0
1490400062917188882,-187500.022352, 0
1490400062921082019,-187500.022352, 0
1490400062925112962,-187500.022352, 0
1490400062930145025,-187500.022352, 0
1490400062933144092,-187500.022352, 0
1490400062936105012,-187500.022352, 0
1490400062941148042,-187500.022352, 0
1490400062945117950,-187500.022352, 0
1490400062949167966,-187500.022352, 0
1490400062953141927,-187500.022352, 0
1490400062958182096,-187500.022352, 0
1490400062961162090,-187500.022352, 0
1490400062964135885,-187500.022352, 0
1490400062969163894,-187500.022352, 0
1490400062973174095,-187500.022352, 0
1490400062977135896,-187500.022352, 0
1490400062981312990,-187500.022352, 0
1490400062985173940,-187500.022352, 0
1490400062988204956,-187500.022352, 0
1490400062992239952,-187500.022352, 0
1490400062997267007,-187500.022352, 0
1490400063001189947,-187500.022352, 0
1490400063005260944,-187500.022352, 0
1490400063009232044,-187500.022352, 0
1490400063012238979,-187500.022352, 0
1490400063016233921,-187500.022352, 0
1490400063020236015,-187500.022352, 0
1490400063024302005,-187500.022352, 0
1490400063029264926,-187500.022352, 0
1490400063033272027,-187500.022352, 0
1490400063037252902,-187500.022352, 0
1490400063040349006,-187500.022352, 0
1490400063044315099,-187500.022352, 0
1490400063048351049,-187500.022352, 0
1490400063053253889,-187500.022352, 0
1490400063057291030,-187500.022352, 0
1490400063061348915,-187500.022352, 0
1490400063065366029,-187500.022352, 0
1490400063068329095,-187500.022352, 0
1490400063072346925,-187500.022352, 0
1490400063076420068,-187500.022352, 0
1490400063080375909,-187500.022352, 0
1490400063085345983,-187500.022352, 0
1490400063089366912,-187500.022352, 0
1490400063093607902,-187500.022352, 0
1490400063096410989,-187500.022352, 0
1490400063100375890,-187500.022352, 0
1490400063104367971,-187500.022352, 0
1490400063108437061,-187500.022352, 0
1490400063113399982,-187500.022352, 0
1490400063117474079,-187500.022352, 0
1490400063121462106,-187500.022352, 0
1490400063124454975,-187500.022352, 0
1490400063128427028,-187500.022352, 0
1490400063132503986,-187500.022352, 0
1490400063136451005,-187500.022352, 0
1490400063140494108,-187500.022352, 0
1490400063145412921,-187500.022352, 0
1490400063148475885,-187500.022352, 0
1490400063152440071,-187500.022352, 0
1490400063156541109,-187500.022352, 0
1490400063160460948,-187500.022352, 0
1490400063164529085,-187500.022352, 0
1490400063168526887,-187500.022352, 0
1490400063173546075,-187500.022352, 0
1490400063176486968,-187500.022352, 0
1490400063180479049,-187500.022352, 0
1490400063184514999,-187500.022352, 0
1490400063188549041,-187500.022352, 0
1490400063192585945,-187500.022352, 0
1490400063196600914,-187500.022352, 0
1490400063201554059,-187500.022352, 0
1490400063204581975,-187500.022352, 0
1490400063208614110,-187500.022352, 0
1490400063212549924,-187500.022352, 0
1490400063216686010,-187500.022352, 0
1490400063220607995,-187500.022352, 0
1490400063224663019,-187500.022352, 0
1490400063229598999,-187500.022352, 0
1490400063232645988,-187500.022352, 0
1490400063235579967,-187500.022352, 0
1490400063240622997,-187500.022352, 0
1490400063244621038,-187500.022352, 0
1490400063248713016,-187500.022352, 0
1490400063252629041,-187500.022352, 0
1490400063257697105,-187500.022352, 0
1490400063260639905,-187500.022352, 0
1490400063264652967,-187500.022352, 0
1490400063268662929,-187500.022352, 0
1490400063272672891,-187500.022352, 0
1490400063276690006,-187500.022352, 0
1490400063280700922,-187500.022352, 0
1490400063284733057,-187500.022352, 0
1490400063288784027,-187500.022352, 0
1490400063291842937,-187500.022352, 0
1490400063296825885,-187500.022352, 0
1490400063300777912,-187500.022352, 0
1490400063304759025,-187500.022352, 0
1490400063308794021,-187500.022352, 0
1490400063313765048,-187500.022352, 0
1490400063316768884,-187500.022352, 0
1490400063319757938,-187500.022352, 0
1490400063324793100,-187500.022352, 0
1490400063328809976,-187500.022352, 0
1490400063332796096,-187500.022352, 0
1490400063336775064,-187500.022352, 0
1490400063339920043,-187500.022352, 0
1490400063343770027,-187500.022352, 0
1490400063347805976,-187500.022352, 0
1490400063352771043,-187500.022352, 0
1490400063356853961,-187500.022352, 0
1490400063360791921,-187500.022352, 0
1490400063364860057,-187500.022352, 0
1490400063367993116,-187500.022352, 0
1490400063371829032,-187500.022352, 0
1490400063375921010,-187500.022352, 0
1490400063379889965,-187500.022352, 0
1490400063384854078,-187500.022352, 0
1490400063388887882,-187500.022352, 0
1490400063392910003,-187500.022352, 0
1490400063395925045,-187500.022352, 0
1490400063399897098,-187500.022352, 0
1490400063403871059,-187500.022352, 0
1490400063407955884,-187500.022352, 0
1490400063411976099,-187500.022352, 0
1490400063416954040,-187500.022352, 0
1490400063420907974,-187500.022352, 0
1490400063424053907,-187500.022352, 0
1490400063427916049,-187500.022352, 0
1490400063431977033,-187500.022352, 0
1490400063435929059,-187500.022352, 0
1490400063441056966,-187500.022352, 0
1490400063444988965,-187500.022352, 0
1490400063448980093,-187500.022352, 0
1490400063451958894,-187500.022352, 0
1490400063456067085,-187500.022352, 0
1490400063460093975,-187500.022352, 0
1490400063464073896,-187500.022352, 0
1490400063468065977,-187500.022352, 0
1490400063473036050,-187500.022352, 0
1490400063477323055,-187500.022352, 0
1490400063480062961,-187500.022352, 0
1490400063484041929,-187500.022352, 0
1490400063488030910,-187500.022352, 0
1490400063492100000,-187500.022352, 0
1490400063496109962,-187500.022352, 0
1490400063501056909,-187500.022352, 0
1490400063504062891,-187500.022352, 0
1490400063507142066,-187500.022352, 0
1490400063513133049,-187500.022352, 0
1490400063516143083,-187500.022352, 0
1490400063520114898,-187500.022352, 0
1490400063524141073,-187500.022352, 0
1490400063529115915,-187500.022352, 0
1490400063532133102,-187500.022352, 0
1490400063535121917,-187500.022352, 0
1490400063540174961,-187500.022352, 0
1490400063544163942,-187500.022352, 0
1490400063548130035,-187500.022352, 0
1490400063552131891,-187500.022352, 0
1490400063557224988,-187500.022352, 0
1490400063560127019,-187500.022352, 0
1490400063563206911,-187500.022352, 0
1490400063568197011,-187500.022352, 0
1490400063572218894,-187500.022352, 0
1490400063576143026,-187500.022352, 0
1490400063580204010,-187500.022352, 0
1490400063584256887,-187500.022352, 0
1490400063588176012,-187500.022352, 0
1490400063591345071,-187500.022352, 0
1490400063596229076,-187500.022352, 0
1490400063600230932,-187500.022352, 0
1490400063604281902,-187500.022352, 0
1490400063608292102,-187500.022352, 0
1490400063612277984,-187500.022352, 0
1490400063616252899,-187500.022352, 0
1490400063619350910,-187500.022352, 0
1490400063624298095,-187500.022352, 0
1490400063628380060,-187500.022352, 0
1490400063632304906,-187500.022352, 0
1490400063636285066,-187500.022352, 0
1490400063640435934,-187500.022352, 0
1490400063644258022,-187500.022352, 0
1490400063647316932,-187500.022352, 0
1490400063652285099,-187500.022352, 0
1490400063656327962,-187500.022352, 0
1490400063660337924,-187500.022352, 0
1490400063664350032,-187500.022352, 0
1490400063668508052,-187500.022352, 0
1490400063672369003,-187500.022352, 0
1490400063675399065,-187500.022352, 0
1490400063679373025,-187500.022352, 0
1490400063684389114,-187500.022352, 0
1490400063688381910,-187500.022352, 0
1490400063692416906,-187500.022352, 0
1490400063695385932,-187500.022352, 0
1490400063699441909,-187500.022352, 0
1490400063703428030,-187500.022352, 0
1490400063707484006,-187500.022352, 0
1490400063712450981,-187500.022352, 0
1490400063716451883,-187500.022352, 0
1490400063720401048,-187500.022352, 0
1490400063724509000,-187500.022352, 0
1490400063728404998,-187500.022352, 0
1490400063731503963,-187500.022352, 0
1490400063735565900,-187500.022352, 0
1490400063740502119,-187500.022352, 0
1490400063744447946,-187500.022352, 0
1490400063748459100,-187500.022352, 0
1490400063752486944,-187500.022352, 0
1490400063756489992,-187500.022352, 0
1490400063759717941,-187500.022352, 0
1490400063763537883,-187500.022352, 0
1490400063767565011,-187500.022352, 0
1490400063772505998,-187500.022352, 0
1490400063776506900,-187500.022352, 0
1490400063779572010,-187500.022352, 0
1490400063783569097,-187500.022352, 0
1490400063787524938,-187500.022352, 0
1490400063791687011,-187500.022352, 0
1490400063795572996,-187500.022352, 0
1490400063800585031,-187500.022352, 0
1490400063804629087,-187500.022352, 0
1490400063807627916,-187500.022352, 0
1490400063811794996,-187500.022352, 0
1490400063815607070,-187500.022352, 0
1490400063819612979,-187500.022352, 0
1490400063823666095,-187500.022352, 0
1490400063828636884,-187500.022352, 0
1490400063832595109,-187500.022352, 0
1490400063835639953,-187500.022352, 0
1490400063839687108,-187500.022352, 0
1490400063843601942,-187500.022352, 0
1490400063847703933,-187500.022352, 0
1490400063851635932,-187500.022352, 0
1490400063855663061,-187500.022352, 0
1490400063860641002,-187500.022352, 0
1490400063863723993,-187500.022352, 0
1490400063867743015,-187500.022352, 0
1490400063871718883,-187500.022352, 0
1490400063875794887,-187500.022352, 0
1490400063879647970,-187500.022352, 0
1490400063883722066,-187500.022352, 0
1490400063888688087,-187500.022352, 0
1490400063891783952,-187500.022352, 0
1490400063895683050,-187500.022352, 0
1490400063899774074,-187500.022352, 0
1490400063903748989,-187500.022352, 0
1490400063907771110,-187500.022352, 0
1490400063911780118,-187500.022352, 0
1490400063915802001,-187500.022352, 0
1490400063918793916,-187500.022352, 0
1490400063922789096,-187500.022352, 0
1490400063927784919,-187500.022352, 0
1490400063931922912,-187500.022352, 0
1490400063935759067,-187500.022352, 0
1490400063939881086,-187500.022352, 0
1490400063943809986,-187500.022352, 0
1490400063946875095,-187500.022352, 0
1490400063950876951,-187500.022352, 0
1490400063955852985,-187500.022352, 0
1490400063959820032,-187500.022352, 0
1490400063963876962,-187500.022352, 0
1490400063967942953,-187500.022352, 0
1490400063971815109,-187500.022352, 0
1490400063974900007,-187500.022352, 0
1490400063978930950,-187500.022352, 0
1490400063983894109,-187500.022352, 0
1490400063987884044,-187500.022352, 0
1490400063992001056,-187500.022352, 0
1490400063995907068,-187500.022352, 0
1490400063999905109,-187500.022352, 0
1490400064002878904,-187500.022352, 0
1490400064006999969,-187500.022352, 0
1490400064011974096,-187500.022352, 0
1490400064015908956,-187500.022352, 0
1490400064020926952,-187500.022352, 0
1490400064024995088,-187500.022352, 0
1490400064027966976,-187500.022352, 0
1490400064030967950,-187500.022352, 0
1490400064035038948,-187500.022352, 0
1490400064039985895,-187500.022352, 0
1490400064043977022,-187500.022352, 0
1490400064048018932,-187500.022352, 0
1490400064051063060,-187500.022352, 0
1490400064054943084,-187500.022352, 0
1490400064059077024,-187500.022352, 0
1490400064063097953,-187500.022352, 0
1490400064067104101,-187500.022352, 0
1490400064072096109,-187500.022352, 0
1490400064076030015,-187500.022352, 0
1490400064080102920,-187500.022352, 0
1490400064084108114,-187500.022352, 0
1490400064088044881,-187500.022352, 0
1490400064091176986,-187500.022352, 0
1490400064095114946,-187500.022352, 0
1490400064100086927,-187500.022352, 0
1490400064104101896,-187500.022352, 0
1490400064107085943,-187500.022352, 0
1490400064111089944,-187500.022352, 0
1490400064115202903,-187500.022352, 0
1490400064119082927,-187500.022352, 0
1490400064123096942,-187500.022352, 0
1490400064128082990,-187500.022352, 0
1490400064132154941,-187500.022352, 0
1490400064135111093,-187500.022352, 0
1490400064139178991,-187500.022352, 0
1490400064143095970,-187500.022352, 0
1490400064147187948,-187500.022352, 0
1490400064151191949,-187500.022352, 0
1490400064156182050,-187500.022352, 0
1490400064160295963,-187500.022352, 0
1490400064163213968,-187500.022352, 0
1490400064167201995,-187500.022352, 0
1490400064171220064,-187500.022352, 0
1490400064175307989,-187500.022352, 0
1490400064179215908,-187500.022352, 0
1490400064184227943,-187500.022352, 0
1490400064187232017,-187500.022352, 0
1490400064191299915,-187500.022352, 0
1490400064195221900,-187500.022352, 0
1490400064199243068,-187500.022352, 0
1490400064203326940,-187500.022352, 0
1490400064207297086,-187500.022352, 0
1490400064212263107,-187500.022352, 0
1490400064215361118,-187500.022352, 0
1490400064218245983,-187500.022352, 0
1490400064223285913,-187500.022352, 0
1490400064227231979,-187500.022352, 0
1490400064231384038,-187500.022352, 0
1490400064235299110,-187500.022352, 0
1490400064239310979,-187500.022352, 0
1490400064243381023,-187500.022352, 0
1490400064246325969,-187500.022352, 0
1490400064251311063,-187500.022352, 0
1490400064255316972,-187500.022352, 0
1490400064259465932,-187500.022352, 0
1490400064263333082,-187500.022352, 0
1490400064267362117,-187500.022352, 0
1490400064271368026,-187500.022352, 0
1490400064274357080,-187500.022352, 0
1490400064278378963,-187500.022352, 0
1490400064283409118,-187500.022352, 0
1490400064287435054,-187500.022352, 0
1490400064291486024,-187500.022352, 0
1490400064295397043,-187500.022352, 0
1490400064299387931,-187500.022352, 0
1490400064302597999,-187500.022352, 0
1490400064306459903,-187500.022352, 0
1490400064311463117,-187500.022352, 0
1490400064315500020,-187500.022352, 0
1490400064319451093,-187500.022352, 0
1490400064322419881,-187500.022352, 0
1490400064326396942,-187500.022352, 0
1490400064330483913,-187500.022352, 0
1490400064334472894,-187500.022352, 0
1490400064339426994,-187500.022352, 0
1490400064343513965,-187500.022352, 0
1490400064347486972,-187500.022352, 0
1490400064350483894,-187500.022352, 0
1490400064354446887,-187500.022352, 0
1490400064358551979,-187500.022352, 0
1490400064362539052,-187500.022352, 0
1490400064367536067,-187500.022352, 0
1490400064371488094,-187500.022352, 0
1490400064375564098,-187500.022352, 0
1490400064378523111,-187500.022352, 0
1490400064382567882,-187500.022352, 0
1490400064386522054,-187500.022352, 0
1490400064390554904,-187500.022352, 0
1490400064394591093,-187500.022352, 0
1490400064399595975,-187500.022352, 0
1490400064403644084,-187500.022352, 0
1490400064406577110,-187500.022352, 0
1490400064410607099,-187500.022352, 0
1490400064414576053,-187500.022352, 0
1490400064419083118,-187500.022352, 0
1490400064422606945,-187500.022352, 0
1490400064427591085,-187500.022352, 0
1490400064431694984,-187500.022352, 0
1490400064434632062,-187500.022352, 0
1490400064438630104,-187500.022352, 0
1490400064442624092,-187500.022352, 0
1490400064446630954,-187500.022352, 0
1490400064450700998,-187500.022352, 0
1490400064455683946,-187500.022352, 0
1490400064458657026,-187500.022352, 0
1490400064462642908,-187500.022352, 0
1490400064466785907,-187500.022352, 0
1490400064470794916,-187500.022352, 0
1490400064474767923,-187500.022352, 0
1490400064478660106,-187500.022352, 0
1490400064483720064,-187500.022352, 0
1490400064486720085,-187500.022352, 0
1490400064490711927,-187500.022352, 0
1490400064494751930,-187500.022352, 0
1490400064498711109,-187500.022352, 0
1490400064502737998,-187500.022352, 0
1490400064506735086,-187500.022352, 0
1490400064511784076,-187500.022352, 0
1490400064514746904,-187500.022352, 0
1490400064517803907,-187500.022352, 0
1490400064522705078,-187500.022352, 0
1490400064526818037,-187500.022352, 0
1490400064530782938,-187500.022352, 0
1490400064534742116,-187500.022352, 0
1490400064539807081,-187500.022352, 0
1490400064542973041,-187500.022352, 0
1490400064545790910,-187500.022352, 0
1490400064550836086,-187500.022352, 0
1490400064554874897,-187500.022352, 0
1490400064559075117,-187500.022352, 0
1490400064562880992,-187500.022352, 0
1490400064567893028,-187500.022352, 0
1490400064570849895,-187500.022352, 0
1490400064573856115,-187500.022352, 0
1490400064578875064,-187500.022352, 0
1490400064582818031,-187500.022352, 0
1490400064586837053,-187500.022352, 0
1490400064590946912,-187500.022352, 0
1490400064594821929,-187500.022352, 0
1490400064597902059,-187500.022352, 0
1490400064601947069,-187500.022352, 0
1490400064605938911,-187500.022352, 0
1490400064610925912,-187500.022352, 0
1490400064614993095,-187500.022352, 0
1490400064618940114,-187500.022352, 0
1490400064621908903,-187500.022352, 0
1490400064625907897,-187500.022352, 0
1490400064630043029,-187500.022352, 0
1490400064633965969,-187500.022352, 0
1490400064638910055,-187500.022352, 0
1490400064643062114,-187500.022352, 0
1490400064647059917,-187500.022352, 0
1490400064650027036,-187500.022352, 0
1490400064653939962,-187500.022352, 0
1490400064658967971,-187500.022352, 0
1490400064663068056,-187500.022352, 0
1490400064666105031,-187500.022352, 0
1490400064670033931,-187500.022352, 0
1490400064674056053,-187500.022352, 0
1490400064678065061,-187500.022352, 0
1490400064683079004,-187500.022352, 0
1490400064687051057,-187500.022352, 0
1490400064691175937,-187500.022352, 0
1490400064694056987,-187500.022352, 0
1490400064698057889,-187500.022352, 0
1490400064702095985,-187500.022352, 0
1490400064706106901,-187500.022352, 0
1490400064711035013,-187500.022352, 0
1490400064715133905,-187500.022352, 0
1490400064718163013,-187500.022352, 0
1490400064722059011,-187500.022352, 0
1490400064726083040,-187500.022352, 0
1490400064730201005,-187500.022352, 0
1490400064734152078,-187500.022352, 0
1490400064739078998,-187500.022352, 0
1490400064743168115,-187500.022352, 0
1490400064746167898,-187500.022352, 0
1490400064750133037,-187500.022352, 0
1490400064754117965,-187500.022352, 0
1490400064758141040,-187500.022352, 0
1490400064762181997,-187500.022352, 0
1490400064767191886,-187500.022352, 0
1490400064771188020,-187500.022352, 0
1490400064774187088,-187500.022352, 0
1490400064778181076,-187500.022352, 0
1490400064782213926,-187500.022352, 0
1490400064786367893,-187500.022352, 0
1490400064790240049,-187500.022352, 0
1490400064794219017,-187500.022352, 0
1490400064799257993,-187500.022352, 0
1490400064802206993,-187500.022352, 0
1490400064806220054,-187500.022352, 0
1490400064810250997,-187500.022352, 0
1490400064814234972,-187500.022352, 0
1490400064818284988,-187500.022352, 0
